	Cycle	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Flox PPARa	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	Hep PPARaKO	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	RNAi VEH	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi	Ugt1a1 RNAi
ID																																																													
FRK_380_392		28	57	142	286	568	22	46	117	239	487	55	108	288	559	1142	58	126	320	636	1280	23	51	134	275	574	21	45	109	218	442	51	102	257	515	1025	58	118	301	601	1211	31	59	159	308	628	26	53	133	277	553	55	118	284	574	1156	69	131	351	692	1382
INSR_1348_1360		1	5	5	9	35	0	-2	-3	1	-2	-2	1	-1	0	-5	0	2	0	0	0	-2	0	-2	4	3	0	3	7	4	19	1	2	3	4	3	0	3	3	1	6	2	1	1	7	-1	2	-1	2	7	14	1	1	-1	-1	-7	-1	2	3	8	11
INSR_992_1004		-2	-4	-6	2	-14	-1	0	-5	-9	-21	-1	0	0	1	0	0	-3	-3	-2	10	-4	1	-4	-5	-15	-2	-1	-6	-10	-16	1	0	0	-2	-2	0	2	-2	-2	-9	0	-1	-4	-9	-13	-1	-3	-4	1	-10	-2	-2	-2	-3	-6	-1	2	-2	4	-1
JAK1_1027_1039		4	6	20	40	86	2	8	12	28	52	10	19	48	94	192	12	26	60	127	240	3	5	14	37	66	-1	4	11	28	51	12	16	38	79	159	7	20	49	100	206	4	9	20	46	88	5	4	14	30	57	10	19	48	98	184	11	25	62	120	247
JAK2_563_577		3	3	14	28	73	1	5	6	25	39	6	14	38	78	152	9	22	47	93	195	3	5	15	35	73	0	5	9	21	41	8	10	30	70	145	5	14	33	67	134	2	3	14	33	60	0	5	8	14	42	6	17	40	79	157	9	22	53	116	224
K2C6B_53_65		4	7	18	37	79	1	9	19	45	80	10	13	34	76	140	6	15	36	83	158	3	9	18	45	86	4	6	21	39	77	6	13	30	61	131	4	12	27	56	104	4	9	20	47	88	6	9	20	41	92	5	13	29	67	129	8	16	40	84	168
K2C8_425_437		0	0	2	11	15	0	3	0	4	7	1	6	9	21	54	-1	6	9	15	39	-1	4	5	13	23	-2	-2	4	10	2	1	0	12	20	42	3	7	14	23	44	-2	1	1	8	16	1	-1	3	2	1	2	3	10	15	28	4	6	16	28	55
LAT_194_206		1	-2	3	5	17	-1	-1	-2	2	-11	3	4	5	16	32	1	6	14	19	70	0	1	4	-2	-1	1	-1	-3	-5	-14	0	6	10	14	37	7	4	17	31	61	-1	2	7	2	7	0	-2	-2	-2	-14	0	3	8	14	40	1	4	9	23	55
LAT_249_261		11	15	39	77	156	4	12	30	62	114	9	18	49	106	203	11	25	65	128	257	5	14	31	65	138	7	12	29	61	131	14	24	67	128	258	13	27	65	128	265	5	9	28	58	118	6	13	34	63	134	12	20	55	117	218	10	23	54	106	205
LCK_387_399		4	8	23	35	87	5	9	16	33	73	12	26	53	112	235	12	23	56	117	232	4	9	19	35	81	3	3	14	36	73	10	21	52	100	207	11	22	61	125	244	4	5	27	57	98	3	7	23	53	90	10	22	57	103	218	12	25	56	120	252
MBP_198_210		1	0	3	7	30	2	2	5	6	18	3	6	8	20	41	2	1	12	20	40	-1	2	7	3	18	1	3	10	17	31	1	1	6	6	28	1	2	7	23	53	1	0	7	10	18	1	3	4	7	17	2	3	2	17	39	2	6	13	25	39
